[I 2026-06-07 21:36:49,955] A new study created in memory with name: no-name-fb6138f3-b573-4839-8c75-5c09b7d8f67a
[I 2026-06-08 02:28:27,824] Trial 50 finished with value: 0.8171806167400881 and parameters: {'embed_dim': 128, 'contrast_dim': 32, 'mask_ratio': 0.6844018536959109, 'dropout': 0.0021001595487986635, 'n_heads': 4, 'dim_feedforward': 512, 'alpha': 2.7782276505210866, 'beta': 1.2553961224053791, 'gamma': 0.4461974200759851, 'pos_weight_scalar': 1.615352285740785, 'LR_PATIENCE': 7, 'ES_PATIENCE': 20, 'n_blocks': 2}. Best is trial 13 with value: 0.8535242290748899.
[I 2026-06-08 02:35:33,788] Trial 51 finished with value: 0.8171806167400881 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5740601032340151, 'dropout': 0.2688202675984185, 'n_heads': 4, 'dim_feedforward': 64, 'alpha': 2.4925481074082976, 'beta': 2.745753574986935, 'gamma': 0.24399422018289113, 'pos_weight_scalar': 4.142063772414376, 'LR_PATIENCE': 8, 'ES_PATIENCE': 18, 'n_blocks': 6}. Best is trial 13 with value: 0.8535242290748899.
[I 2026-06-08 02:40:03,599] Trial 52 finished with value: 0.8491189427312775 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.4503962849706082, 'dropout': 0.28303839158493493, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 1.9508001063965215, 'beta': 3.384356973761528, 'gamma': 0.26510853381102306, 'pos_weight_scalar': 1.1302348229080557, 'LR_PATIENCE': 5, 'ES_PATIENCE': 17, 'n_blocks': 2}. Best is trial 13 with value: 0.8535242290748899.
[I 2026-06-08 02:43:26,206] Trial 53 finished with value: 0.8447136563876652 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.446940883262848, 'dropout': 0.29110923229833263, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 2.0614032748784723, 'beta': 3.726962524873835, 'gamma': 0.010432406079202351, 'pos_weight_scalar': 1.308122402853431, 'LR_PATIENCE': 6, 'ES_PATIENCE': 16, 'n_blocks': 2}. Best is trial 13 with value: 0.8535242290748899.
[I 2026-06-08 02:49:33,573] Trial 54 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5003596096087668, 'dropout': 0.3228859050884501, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 1.9369177467378538, 'beta': 4.035145613755693, 'gamma': 0.2742050458009843, 'pos_weight_scalar': 1.1734862205732501, 'LR_PATIENCE': 7, 'ES_PATIENCE': 15, 'n_blocks': 2}. Best is trial 13 with value: 0.8535242290748899.
[I 2026-06-08 02:54:26,583] Trial 55 finished with value: 0.8359030837004405 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.4936648698422187, 'dropout': 0.3176270446134972, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 1.5643839368462382, 'beta': 3.4232243549636863, 'gamma': 0.11172926071666266, 'pos_weight_scalar': 4.8030765067243815, 'LR_PATIENCE': 15, 'ES_PATIENCE': 14, 'n_blocks': 2}. Best is trial 13 with value: 0.8535242290748899.
[I 2026-06-08 02:57:12,371] Trial 56 finished with value: 0.7588105726872246 and parameters: {'embed_dim': 256, 'contrast_dim': 64, 'mask_ratio': 0.4674392566384718, 'dropout': 0.1893906785272969, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 1.8937573847950127, 'beta': 3.9499636268856926, 'gamma': 0.18208438999160484, 'pos_weight_scalar': 3.5332846094480828, 'LR_PATIENCE': 3, 'ES_PATIENCE': 17, 'n_blocks': 2}. Best is trial 13 with value: 0.8535242290748899.
[I 2026-06-08 03:02:20,306] Trial 57 finished with value: 0.8601321585903083 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5385321906574081, 'dropout': 0.23219123191099877, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 0.46375141009844567, 'beta': 4.222138808070577, 'gamma': 0.27054460384269124, 'pos_weight_scalar': 1.1281679529923434, 'LR_PATIENCE': 14, 'ES_PATIENCE': 15, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:05:57,490] Trial 58 finished with value: 0.8381057268722467 and parameters: {'embed_dim': 32, 'contrast_dim': 32, 'mask_ratio': 0.6330222847886978, 'dropout': 0.22594822597081207, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 0.5313259987656336, 'beta': 4.460826128282135, 'gamma': 0.3358367852828283, 'pos_weight_scalar': 1.4342341344717182, 'LR_PATIENCE': 14, 'ES_PATIENCE': 14, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:09:42,245] Trial 59 finished with value: 0.8259911894273128 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5366299601138991, 'dropout': 0.328772464500682, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 0.5532741519065574, 'beta': 4.146233167017756, 'gamma': 0.13327557193461262, 'pos_weight_scalar': 1.7112117947909344, 'LR_PATIENCE': 14, 'ES_PATIENCE': 15, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:12:05,034] Trial 60 finished with value: 0.8392070484581498 and parameters: {'embed_dim': 64, 'contrast_dim': 64, 'mask_ratio': 0.5708629386696683, 'dropout': 0.15505770430581678, 'n_heads': 2, 'dim_feedforward': 512, 'alpha': 1.0713282711779377, 'beta': 4.846654111671227, 'gamma': 0.5921726817254409, 'pos_weight_scalar': 1.1933065159228036, 'LR_PATIENCE': 11, 'ES_PATIENCE': 13, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:17:58,938] Trial 61 finished with value: 0.8469162995594713 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.42588759244455754, 'dropout': 0.2566490788978407, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 0.15025940790591275, 'beta': 4.255104729184702, 'gamma': 0.2681049146397524, 'pos_weight_scalar': 1.1556162815111066, 'LR_PATIENCE': 4, 'ES_PATIENCE': 15, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:24:15,370] Trial 62 finished with value: 0.8414096916299559 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.49658787736370935, 'dropout': 0.2861946935073369, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 1.328159395865713, 'beta': 3.54974908540627, 'gamma': 0.2020016717887299, 'pos_weight_scalar': 1.1272272822270082, 'LR_PATIENCE': 6, 'ES_PATIENCE': 19, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:28:38,611] Trial 63 finished with value: 0.8403083700440529 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.46123587262914273, 'dropout': 0.19850864544958882, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 1.5411193089646338, 'beta': 4.574220024348412, 'gamma': 0.26690406291419433, 'pos_weight_scalar': 1.3445211406086872, 'LR_PATIENCE': 11, 'ES_PATIENCE': 17, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:32:01,801] Trial 64 finished with value: 0.8590308370044053 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5275672362323816, 'dropout': 0.24149579259779674, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.7524694323870207, 'beta': 4.062035292186597, 'gamma': 0.4439795637855089, 'pos_weight_scalar': 1.5221562959768697, 'LR_PATIENCE': 13, 'ES_PATIENCE': 16, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:36:25,461] Trial 65 finished with value: 0.8436123348017621 and parameters: {'embed_dim': 32, 'contrast_dim': 32, 'mask_ratio': 0.1349267055792296, 'dropout': 0.2402035167750317, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.4414597183391842, 'beta': 4.014896903800167, 'gamma': 0.43527652512514453, 'pos_weight_scalar': 1.5309420409137604, 'LR_PATIENCE': 13, 'ES_PATIENCE': 13, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:40:57,291] Trial 66 finished with value: 0.8436123348017621 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5275726940904201, 'dropout': 0.2136630496578807, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.2876354025820932, 'beta': 4.732759324450379, 'gamma': 0.8833877565213567, 'pos_weight_scalar': 1.7663553357121686, 'LR_PATIENCE': 14, 'ES_PATIENCE': 15, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:44:06,493] Trial 67 finished with value: 0.8436123348017621 and parameters: {'embed_dim': 32, 'contrast_dim': 16, 'mask_ratio': 0.557476597322274, 'dropout': 0.17882412017297983, 'n_heads': 1, 'dim_feedforward': 64, 'alpha': 0.7555367462141106, 'beta': 4.280179671506411, 'gamma': 0.3096253297211677, 'pos_weight_scalar': 1.4631586051932177, 'LR_PATIENCE': 13, 'ES_PATIENCE': 16, 'n_blocks': 4}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:47:22,289] Trial 68 finished with value: 0.8149779735682819 and parameters: {'embed_dim': 256, 'contrast_dim': 64, 'mask_ratio': 0.5082508503637012, 'dropout': 0.12387985530336093, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.8184474670951656, 'beta': 3.8012898817365905, 'gamma': 0.3524858878886415, 'pos_weight_scalar': 1.298966844894846, 'LR_PATIENCE': 15, 'ES_PATIENCE': 12, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:50:59,913] Trial 69 finished with value: 0.8237885462555066 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.6216257648003627, 'dropout': 0.3453549634855277, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 4.583380029715402, 'beta': 4.109098277199353, 'gamma': 0.6164242105362139, 'pos_weight_scalar': 1.0030264933249082, 'LR_PATIENCE': 9, 'ES_PATIENCE': 9, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:54:22,529] Trial 70 finished with value: 0.829295154185022 and parameters: {'embed_dim': 128, 'contrast_dim': 32, 'mask_ratio': 0.5502190111842357, 'dropout': 0.39517004631237895, 'n_heads': 4, 'dim_feedforward': 512, 'alpha': 0.9114258586998341, 'beta': 3.715954033242533, 'gamma': 0.4439015154825372, 'pos_weight_scalar': 1.6026142173560884, 'LR_PATIENCE': 12, 'ES_PATIENCE': 14, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 03:58:38,363] Trial 71 finished with value: 0.8469162995594713 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.4368771146225774, 'dropout': 0.2470382521536959, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 1.1057063027913039, 'beta': 3.101254401404942, 'gamma': 0.2794381911069406, 'pos_weight_scalar': 1.262831601897676, 'LR_PATIENCE': 5, 'ES_PATIENCE': 17, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:03:46,417] Trial 72 finished with value: 0.8524229074889867 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.4817568678578791, 'dropout': 0.2739949263063692, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.3611237887849311, 'beta': 3.3676746285576296, 'gamma': 0.38115641770546993, 'pos_weight_scalar': 1.1388226617370591, 'LR_PATIENCE': 13, 'ES_PATIENCE': 19, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:09:47,492] Trial 73 finished with value: 0.8535242290748899 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.48763489142312355, 'dropout': 0.32258967781677705, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.36779058427007266, 'beta': 3.9387677529135567, 'gamma': 0.38641005199514517, 'pos_weight_scalar': 1.4072098685091257, 'LR_PATIENCE': 12, 'ES_PATIENCE': 19, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:15:33,045] Trial 74 finished with value: 0.8392070484581498 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.48070502931234715, 'dropout': 0.3217141684618844, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.3612467305285538, 'beta': 3.8846614522602714, 'gamma': 0.38130983891426945, 'pos_weight_scalar': 1.3911846573125766, 'LR_PATIENCE': 12, 'ES_PATIENCE': 21, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:22:03,895] Trial 75 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.49064181561487513, 'dropout': 0.3024880888985543, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.6693110617532618, 'beta': 4.524413965856077, 'gamma': 0.5732029302906604, 'pos_weight_scalar': 1.527835961360442, 'LR_PATIENCE': 13, 'ES_PATIENCE': 20, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:27:28,452] Trial 76 finished with value: 0.8425110132158591 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5092064820102996, 'dropout': 0.3746384738387553, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.2827598663272222, 'beta': 4.334134859815235, 'gamma': 0.4655722236512503, 'pos_weight_scalar': 1.899821073177393, 'LR_PATIENCE': 13, 'ES_PATIENCE': 19, 'n_blocks': 4}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:37:36,278] Trial 77 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 64, 'contrast_dim': 64, 'mask_ratio': 0.5250447700294079, 'dropout': 0.48251249731935203, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.21735961758298586, 'beta': 3.5704263860257943, 'gamma': 0.33113275076448073, 'pos_weight_scalar': 1.6581034281297162, 'LR_PATIENCE': 14, 'ES_PATIENCE': 21, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:44:58,478] Trial 78 finished with value: 0.8414096916299559 and parameters: {'embed_dim': 32, 'contrast_dim': 16, 'mask_ratio': 0.41542226964057255, 'dropout': 0.23077247690320835, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.5576227468229451, 'beta': 3.993564111598443, 'gamma': 0.7530195616720368, 'pos_weight_scalar': 2.0699470122022174, 'LR_PATIENCE': 14, 'ES_PATIENCE': 22, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:48:54,020] Trial 79 finished with value: 0.8281938325991189 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.47228859397455214, 'dropout': 0.2655844480829932, 'n_heads': 1, 'dim_feedforward': 128, 'alpha': 4.979023215033305, 'beta': 4.117483289958477, 'gamma': 0.39893268052001385, 'pos_weight_scalar': 1.1129537779997232, 'LR_PATIENCE': 15, 'ES_PATIENCE': 15, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 04:57:21,446] Trial 80 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 32, 'contrast_dim': 32, 'mask_ratio': 0.5823442092003106, 'dropout': 0.4482875286642794, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 4.295979237078994, 'beta': 3.682680709222235, 'gamma': 0.7156567861076817, 'pos_weight_scalar': 1.7724836567906657, 'LR_PATIENCE': 12, 'ES_PATIENCE': 18, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:01:07,042] Trial 81 finished with value: 0.8370044052863436 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.4914826942743028, 'dropout': 0.3112190586260501, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.6591258647988446, 'beta': 4.470597828614054, 'gamma': 0.5664552219937002, 'pos_weight_scalar': 1.5199538750447166, 'LR_PATIENCE': 13, 'ES_PATIENCE': 19, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:08:58,218] Trial 82 finished with value: 0.8480176211453745 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5428875947363097, 'dropout': 0.2996423622569416, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.9195613726578502, 'beta': 4.549002615564655, 'gamma': 0.48242231611575287, 'pos_weight_scalar': 1.4128734358916168, 'LR_PATIENCE': 13, 'ES_PATIENCE': 20, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:14:57,466] Trial 83 finished with value: 0.8469162995594713 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.46497589914824333, 'dropout': 0.33982002724701754, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.10056336913206987, 'beta': 4.728142381180088, 'gamma': 0.5413157518297185, 'pos_weight_scalar': 1.2734129129648148, 'LR_PATIENCE': 12, 'ES_PATIENCE': 20, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:19:34,037] Trial 84 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.49950423248391146, 'dropout': 0.35876971148574627, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.6623558894967542, 'beta': 4.184266204019178, 'gamma': 0.024778763791237616, 'pos_weight_scalar': 1.5087788799918367, 'LR_PATIENCE': 13, 'ES_PATIENCE': 19, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:23:44,567] Trial 85 finished with value: 0.8314977973568282 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5213077713201903, 'dropout': 0.257202495544256, 'n_heads': 4, 'dim_feedforward': 128, 'alpha': 4.0219887471751825, 'beta': 3.8658793897023767, 'gamma': 0.6390175128680896, 'pos_weight_scalar': 1.6166636434468533, 'LR_PATIENCE': 14, 'ES_PATIENCE': 23, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:30:21,581] Trial 86 finished with value: 0.8337004405286343 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.38792704970404057, 'dropout': 0.48713268225227907, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.45358279893083964, 'beta': 4.3506737703898235, 'gamma': 0.9098025652267188, 'pos_weight_scalar': 1.0923871065855435, 'LR_PATIENCE': 13, 'ES_PATIENCE': 24, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:38:56,233] Trial 87 finished with value: 0.8348017621145375 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.4802699052527608, 'dropout': 0.3020611622929048, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 0.42576621918611846, 'beta': 3.2727544824219397, 'gamma': 0.37410589222693125, 'pos_weight_scalar': 4.528522342904489, 'LR_PATIENCE': 14, 'ES_PATIENCE': 16, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:49:34,174] Trial 88 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 128, 'contrast_dim': 64, 'mask_ratio': 0.4540993335433862, 'dropout': 0.27222270052215325, 'n_heads': 4, 'dim_feedforward': 128, 'alpha': 0.806474667790031, 'beta': 3.4700717318534746, 'gamma': 0.8370477362850872, 'pos_weight_scalar': 1.3725028192847195, 'LR_PATIENCE': 7, 'ES_PATIENCE': 20, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:52:20,333] Trial 89 finished with value: 0.7863436123348018 and parameters: {'embed_dim': 256, 'contrast_dim': 32, 'mask_ratio': 0.5336868388584911, 'dropout': 0.424169458774297, 'n_heads': 4, 'dim_feedforward': 64, 'alpha': 1.2107540872838618, 'beta': 4.008856432187058, 'gamma': 0.22638757296101128, 'pos_weight_scalar': 2.2847712355603607, 'LR_PATIENCE': 11, 'ES_PATIENCE': 18, 'n_blocks': 4}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 05:57:23,990] Trial 90 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.4261324791466492, 'dropout': 0.32517456220216123, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.9522151023991018, 'beta': 4.433282016720037, 'gamma': 0.4287167277531524, 'pos_weight_scalar': 1.0049168995618338, 'LR_PATIENCE': 13, 'ES_PATIENCE': 22, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:03:58,539] Trial 91 finished with value: 0.8193832599118943 and parameters: {'embed_dim': 64, 'contrast_dim': 64, 'mask_ratio': 0.5014561713740769, 'dropout': 0.48244535854181636, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.2595693189039986, 'beta': 3.499216722819774, 'gamma': 0.3344422644028759, 'pos_weight_scalar': 1.2666881003211357, 'LR_PATIENCE': 15, 'ES_PATIENCE': 21, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:11:48,285] Trial 92 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 64, 'contrast_dim': 64, 'mask_ratio': 0.5243967081338946, 'dropout': 0.47059499464622234, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.192097957113108, 'beta': 3.594799004660172, 'gamma': 0.31005116168483915, 'pos_weight_scalar': 1.6669650765915014, 'LR_PATIENCE': 14, 'ES_PATIENCE': 21, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:22:33,648] Trial 93 finished with value: 0.8270925110132159 and parameters: {'embed_dim': 64, 'contrast_dim': 64, 'mask_ratio': 0.562038554269169, 'dropout': 0.45606050335189524, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.6723316567905324, 'beta': 3.7626122433331153, 'gamma': 0.4929147093967919, 'pos_weight_scalar': 1.809816932793193, 'LR_PATIENCE': 14, 'ES_PATIENCE': 19, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:27:53,123] Trial 94 finished with value: 0.8480176211453745 and parameters: {'embed_dim': 64, 'contrast_dim': 64, 'mask_ratio': 0.48677828119728517, 'dropout': 0.20705511124283651, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.334878986575826, 'beta': 3.9124255678955104, 'gamma': 0.6902391777672336, 'pos_weight_scalar': 1.6834385350671575, 'LR_PATIENCE': 13, 'ES_PATIENCE': 21, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:36:22,066] Trial 95 finished with value: 0.8182819383259912 and parameters: {'embed_dim': 64, 'contrast_dim': 64, 'mask_ratio': 0.5802177997481652, 'dropout': 0.49266053958902517, 'n_heads': 4, 'dim_feedforward': 128, 'alpha': 4.671185167920126, 'beta': 3.3180307054646487, 'gamma': 0.32956847744455275, 'pos_weight_scalar': 1.9138566644000186, 'LR_PATIENCE': 15, 'ES_PATIENCE': 17, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:43:04,530] Trial 96 finished with value: 0.8502202643171806 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5222193083302871, 'dropout': 0.23865392752796966, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.5654321609436269, 'beta': 4.210861526351744, 'gamma': 0.40038591944031887, 'pos_weight_scalar': 1.4141042403656932, 'LR_PATIENCE': 6, 'ES_PATIENCE': 23, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:47:48,685] Trial 97 finished with value: 0.8348017621145375 and parameters: {'embed_dim': 64, 'contrast_dim': 16, 'mask_ratio': 0.5988226685551227, 'dropout': 0.3829461954166165, 'n_heads': 2, 'dim_feedforward': 256, 'alpha': 3.0740383837252594, 'beta': 3.613905062815104, 'gamma': 0.16919367970628155, 'pos_weight_scalar': 1.580755251974727, 'LR_PATIENCE': 14, 'ES_PATIENCE': 18, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:52:33,639] Trial 98 finished with value: 0.8403083700440529 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5417046918114287, 'dropout': 0.3479605389228177, 'n_heads': 4, 'dim_feedforward': 256, 'alpha': 0.41434906493836154, 'beta': 3.1028854783788886, 'gamma': 0.5648731502500933, 'pos_weight_scalar': 1.1875370947488966, 'LR_PATIENCE': 13, 'ES_PATIENCE': 20, 'n_blocks': 2}. Best is trial 57 with value: 0.8601321585903083.
[I 2026-06-08 06:55:43,924] Trial 99 finished with value: 0.7863436123348018 and parameters: {'embed_dim': 32, 'contrast_dim': 64, 'mask_ratio': 0.5089400772137946, 'dropout': 0.46509760279456475, 'n_heads': 1, 'dim_feedforward': 128, 'alpha': 1.4899812462433901, 'beta': 4.96857146168373, 'gamma': 0.2937403115660283, 'pos_weight_scalar': 2.0127956385008097, 'LR_PATIENCE': 12, 'ES_PATIENCE': 20, 'n_blocks': 6}. Best is trial 57 with value: 0.8601321585903083.
