frb_id,tsne_1,tsne_2,label
FRB20190811B,-9.84644,6.7212086,0
FRB20190811C,39.55612,14.640945,0
FRB20190811D,-4.3774505,-7.805397,0
FRB20190812A,46.783005,13.424467,0
FRB20190812B,5.564279,56.92376,0
FRB20190812C,1.5909123,55.5075,0
FRB20190813A,44.099827,38.67066,0
FRB20190813B,46.154366,13.048873,0
FRB20190813C,-4.9604096,13.712087,0
FRB20190813D,15.040917,41.956425,0
FRB20190814A,49.77637,27.982513,0
FRB20190814B,46.586456,32.06047,0
FRB20190815A,39.68444,31.771399,1
FRB20190815B,-0.9092379,29.899996,0
FRB20190815C,42.64511,13.963659,0
FRB20190815D,-1.2810582,61.420013,0
FRB20190816A,2.9895804,15.807602,0
FRB20190816B,6.477053,45.98514,0
FRB20190817A,5.378295,67.16833,1
FRB20190817B,-43.981415,4.2937865,0
FRB20190817C,-9.065073,19.617403,0
FRB20190817E,13.3005495,59.144276,0
FRB20190818A,-22.975876,2.1270504,0
FRB20190818B,41.55789,15.227964,0
FRB20190818C,-29.96977,28.98073,0
FRB20190818D,10.780716,51.36657,0
FRB20190819A,8.219778,64.59631,0
FRB20190819B,44.055325,20.49932,0
FRB20190820A,45.773212,35.110817,0
FRB20190820B,5.04876,63.849567,0
FRB20190821A,44.682224,17.232573,0
FRB20190821B,43.854996,33.947918,0
FRB20190821C,-1.7697967,30.093925,0
FRB20190821D,6.464159,62.004337,0
FRB20190821E,-4.3584013,20.619883,0
FRB20190822A,-14.526712,2.653916,0
FRB20190823A,44.608776,35.99909,0
FRB20190824A,41.30298,28.389212,1
FRB20190824B,-0.14432976,3.3595545,0
FRB20190824C,-7.3828893,21.727001,0
FRB20190824D,-7.8155527,21.956026,0
FRB20190824E,7.2893744,54.469444,0
FRB20190824I,-10.469877,21.694372,0
FRB20190825A,40.388382,26.002602,1
FRB20190825B,39.150234,16.168823,1
FRB20190825C,-6.860152,11.3413925,1
FRB20190825D,-47.328373,7.2823734,0
FRB20190825E,8.5597105,62.25859,0
FRB20190825G,46.944992,31.91374,0
FRB20190826A,38.790554,32.270374,0
FRB20190826B,0.27871576,59.005867,0
FRB20190827A,-21.970148,-2.3583703,0
FRB20190829A,42.665085,25.944214,0
FRB20190829B,8.100407,60.02948,0
FRB20190829C,14.2476225,56.317204,0
FRB20190901A,-42.196472,23.82142,0
FRB20190901B,48.203213,29.775644,0
FRB20190902A,-45.91275,11.738712,0
FRB20190902B,9.924988,52.42736,0
FRB20190902C,40.093243,22.167639,0
FRB20190902D,-17.761059,25.883293,0
FRB20190902E,-16.077919,15.428952,0
