frb_id,tsne_1,tsne_2,label
FRB20190625D,50.967777,-31.822233,0
FRB20190625E,-50.747665,18.214008,1
FRB20190626A,-22.48998,41.24186,1
FRB20190627A,0.07385635,-31.994402,0
FRB20190627B,74.21315,-31.457552,0
FRB20190627C,68.21235,-35.28981,0
FRB20190627D,22.027851,23.106924,0
FRB20190628A,21.2314,-29.508493,0
FRB20190628B,20.156515,-6.3911867,0
FRB20190628C,6.988853,29.511747,0
FRB20190629A,-25.264603,-8.653224,0
FRB20190630A,-82.324036,-8.809801,1
FRB20190630B,36.534233,38.489,0
FRB20190630C,15.998921,-1.0953536,0
FRB20190630D,19.054714,-37.236794,0
FRB20190701A,20.880972,-14.866358,0
FRB20190701B,25.24138,-30.775545,0
FRB20190701C,-4.9945908,-15.35476,0
FRB20190701D,35.915104,30.74677,0
FRB20190701E,29.745035,-15.61832,0
FRB20190702A,-36.055527,8.782125,1
FRB20190702B,-87.44166,-15.2857275,1
FRB20190702C,31.211855,-4.597496,0
FRB20190708A,61.607788,-30.794346,0
FRB20190710A,45.58144,-33.41182,0
FRB20190710B,-29.855213,2.0642757,0
FRB20190710C,78.01919,-23.253878,0
FRB20190712A,18.270393,-29.494864,0
FRB20190712B,63.75526,10.195781,0
FRB20190712C,7.616065,25.385292,0
FRB20190713A,-19.749247,7.5268855,0
FRB20190713B,-18.61787,-7.2375407,0
FRB20190714B,30.616734,12.199575,0
FRB20190714C,22.505959,11.227534,0
FRB20190714D,14.454055,12.493193,0
FRB20190715A,-23.978918,1.5880327,0
FRB20190715B,68.801506,-15.656013,0
FRB20190715C,19.978617,26.232275,0
FRB20190716A,-3.3771229,-9.091416,0
FRB20190716B,33.919235,29.445139,0
FRB20190716C,-12.267681,5.375596,1
FRB20190716D,31.42317,-33.64867,0
FRB20190718A,-32.084694,18.385485,1
FRB20190720A,71.823616,-32.195023,0
FRB20190720B,-7.312366,-10.340319,0
FRB20190721A,65.183495,-28.53579,0
FRB20190721C,14.370191,9.489512,0
FRB20190721D,54.987934,15.065986,0
FRB20190722A,-49.341328,19.012213,0
FRB20190722B,69.55854,-35.216755,0
FRB20190723A,-8.614609,-4.101414,0
FRB20190724A,-17.507849,54.68418,0
FRB20190725A,21.882523,-21.798203,0
FRB20190726A,63.371643,-14.766629,0
FRB20190727A,52.79975,1.9326987,0
FRB20190727B,14.885307,-24.655241,0
FRB20190728A,14.627024,-17.985376,0
FRB20190729A,-31.935612,-4.024241,0
FRB20190729B,-21.840483,41.66724,0
FRB20190804B,16.399475,-20.44215,0
FRB20190804C,-3.4350803,17.886103,0
FRB20190804D,14.371713,-1.5097338,0
FRB20190804E,-68.46189,-4.6795516,1
FRB20190805A,-18.65141,-9.162773,0
FRB20190805B,-52.17379,19.672905,1
FRB20190805C,23.981308,31.026588,0
FRB20190805D,-45.649136,12.448644,0
FRB20190805E,-7.9722457,15.533267,0
FRB20190806A,-71.848114,13.707748,1
FRB20190806B,-32.828606,0.7421296,0
FRB20190806C,-33.961254,32.77404,0
FRB20190807A,13.907703,20.970448,0
FRB20190807B,1.7446313,29.5691,0
FRB20190808A,-13.777704,12.057889,0
FRB20190809A,-64.773766,-6.7026052,1
FRB20190809B,-18.062984,12.8913145,0
FRB20190809C,11.522947,13.054753,0
FRB20190810A,-86.91811,-16.690706,1
FRB20190810B,-14.921471,10.452818,1
FRB20190810C,-25.214188,-13.378048,0
FRB20190810D,23.518885,17.859087,0
FRB20190810F,26.72977,-34.310383,0
FRB20190811A,20.017628,-21.665127,0
FRB20190811B,2.5818968,25.568556,0
FRB20190811C,32.75334,-21.460878,0
FRB20190811D,-22.468851,17.366646,0
FRB20190812A,59.78445,10.001415,0
FRB20190812B,37.603867,-8.414014,0
FRB20190812C,72.86779,-22.42088,0
FRB20190813A,56.058155,-4.185802,0
FRB20190813B,54.93952,15.937701,0
FRB20190813C,13.510001,9.422673,0
FRB20190813D,-17.042782,40.91607,0
FRB20190814A,22.74073,-34.34147,0
FRB20190814B,32.373318,16.063183,0
FRB20190815A,-42.76978,0.35525006,1
FRB20190815B,59.37107,10.850938,0
FRB20190815C,54.978695,-3.1587124,0
FRB20190815D,67.46578,-15.516616,0
FRB20190816A,52.577297,15.030102,0
FRB20190816B,62.505974,14.173237,0
FRB20190817A,-76.54246,8.819418,1
FRB20190817B,-7.0298862,25.313631,0
FRB20190817C,28.892977,-11.062341,0
FRB20190817E,-2.4001079,17.417137,0
FRB20190818A,-22.23296,14.683599,0
FRB20190818B,38.334843,-12.295863,0
FRB20190818C,66.00799,-39.02252,0
FRB20190818D,-0.9704009,7.143102,0
FRB20190819A,36.330883,-23.802252,0
FRB20190819B,44.75802,23.898272,0
FRB20190820A,26.041811,34.738873,0
FRB20190820B,27.33977,-28.566841,0
FRB20190821A,37.820896,32.723156,0
FRB20190821B,23.879282,-43.523895,0
FRB20190821C,57.326206,2.0401232,0
FRB20190821D,26.13209,-32.326134,0
FRB20190821E,45.828793,-1.2433614,0
FRB20190822A,-33.676228,6.0292535,0
FRB20190823A,15.3585,18.68164,0
FRB20190824A,-23.84582,16.450783,1
FRB20190824B,16.286963,37.293716,0
FRB20190824C,41.138668,-20.366491,0
FRB20190824D,25.96365,-9.895489,0
FRB20190824E,28.40383,30.104546,0
FRB20190824I,18.9534,-37.524136,0
FRB20190825A,-54.63967,-15.11028,1
FRB20190825B,-51.12533,16.542236,1
FRB20190825C,-47.10718,6.8474016,1
FRB20190825D,-30.616552,26.682156,0
FRB20190825E,48.765034,-24.232676,0
FRB20190825G,7.2595234,-6.23288,0
FRB20190826A,6.6689878,24.781017,0
FRB20190826B,78.39412,-25.16067,0
FRB20190827A,16.458696,21.373224,0
FRB20190829A,-2.2791445,-3.8476567,0
FRB20190829B,5.553224,5.2996564,0
